loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_high,revol_util,total_acc,loan_status
23076,60 months,27.87,G,2 years,MORTGAGE,83987.53,other,15.84,4,745,32.48,45,Fully Paid
10776,60 months,17.38,F,5 years,MORTGAGE,188389.83,debt_consolidation,21.07,0,796,40.2,16,Fully Paid
22947,36 months,8.37,F,9 years,RENT,181225.89,major_purchase,2.97,2,695,78.5,20,Fully Paid
3963,36 months,25.37,B,5 years,MORTGAGE,191558.71,credit_card,23.92,0,789,92.68,30,Fully Paid
7786,36 months,19.63,C,9 years,RENT,126455.5,credit_card,27.0,0,830,44.03,43,Fully Paid
14866,60 months,24.33,E,6 years,OTHER,110234.04,major_purchase,8.43,0,813,30.15,12,Fully Paid
39968,36 months,16.56,B,3 years,OTHER,172804.67,major_purchase,22.96,0,728,24.28,31,Fully Paid
33305,60 months,10.1,C,5 years,OWN,34339.68,credit_card,5.41,0,682,25.65,31,Fully Paid
18360,60 months,5.6,E,1 year,MORTGAGE,196120.9,credit_card,15.7,3,719,0.69,5,Charged Off
33813,36 months,18.98,B,7 years,RENT,103227.02,debt_consolidation,23.93,0,793,23.41,47,Charged Off
2193,60 months,9.03,G,2 years,OTHER,141641.54,other,11.59,4,720,29.49,45,Fully Paid
5512,60 months,9.68,B,8 years,OWN,151124.58,small_business,0.79,2,724,77.56,49,Fully Paid
23666,60 months,15.91,G,7 years,OWN,133191.17,small_business,16.2,1,758,54.85,36,Fully Paid
17630,36 months,16.05,D,5 years,RENT,180474.53,credit_card,25.34,1,786,33.11,7,Fully Paid
9983,60 months,11.86,F,9 years,OWN,71869.03,credit_card,3.25,3,700,59.71,34,Fully Paid
1636,36 months,8.3,G,1 year,OWN,115815.47,other,0.89,0,756,78.83,21,Charged Off
4775,60 months,28.62,E,7 years,RENT,97454.96,other,24.27,4,685,61.0,13,Fully Paid
3421,36 months,8.29,D,10+ years,OWN,146743.19,home_improvement,8.01,1,672,7.02,11,Fully Paid
14025,60 months,13.77,B,5 years,OWN,91120.73,credit_card,10.93,0,740,24.1,36,Fully Paid
10280,36 months,12.62,B,10+ years,RENT,180714.84,small_business,2.61,1,803,28.59,33,Fully Paid
37951,36 months,26.66,C,< 1 year,RENT,108277.42,debt_consolidation,2.9,1,786,36.29,22,Charged Off
12351,60 months,15.25,D,5 years,OTHER,116481.46,home_improvement,18.44,0,703,2.46,9,Fully Paid
39091,60 months,8.1,A,4 years,OWN,108810.79,small_business,16.57,2,817,74.43,38,Fully Paid
31171,60 months,5.26,E,5 years,OTHER,132074.52,debt_consolidation,8.77,2,789,47.04,43,Fully Paid
4644,60 months,23.05,F,< 1 year,OTHER,111872.27,other,13.58,3,727,89.66,19,Fully Paid
17142,36 months,22.86,G,3 years,MORTGAGE,188735.26,other,11.65,4,697,51.77,10,Fully Paid
8773,60 months,15.44,D,6 years,RENT,43602.03,home_improvement,20.85,0,810,98.82,44,Fully Paid
29466,36 months,8.16,B,4 years,MORTGAGE,22416.92,home_improvement,25.86,1,688,70.07,48,Fully Paid
11778,60 months,14.29,C,5 years,RENT,113921.54,home_improvement,22.95,2,716,88.69,36,Fully Paid
13501,36 months,19.75,E,1 year,MORTGAGE,157633.55,home_improvement,0.13,4,716,97.33,7,Charged Off
3108,36 months,22.6,F,7 years,RENT,136675.24,home_improvement,2.99,4,674,47.18,29,Fully Paid
30369,36 months,6.96,G,9 years,OWN,193292.15,home_improvement,12.88,0,725,63.31,43,Fully Paid
37382,60 months,18.91,E,3 years,OWN,52809.86,major_purchase,25.55,0,757,91.4,21,Fully Paid
26818,60 months,11.9,C,5 years,OTHER,144916.86,other,7.11,0,740,57.53,15,Fully Paid
11251,36 months,20.43,B,2 years,MORTGAGE,166856.21,debt_consolidation,26.37,2,737,5.28,39,Charged Off
24341,36 months,21.2,G,8 years,OTHER,184171.51,small_business,3.3,3,749,69.7,10,Charged Off
12678,36 months,27.77,F,7 years,MORTGAGE,115139.26,credit_card,2.18,3,805,93.57,29,Charged Off
15367,36 months,15.26,A,5 years,RENT,85359.15,small_business,27.4,3,720,78.12,21,Fully Paid
30672,36 months,18.44,C,8 years,RENT,191965.02,major_purchase,4.86,4,698,79.13,46,Charged Off
5332,60 months,11.71,A,9 years,MORTGAGE,162464.8,major_purchase,13.91,4,666,7.93,34,Charged Off
13002,36 months,12.16,D,8 years,MORTGAGE,104751.91,home_improvement,9.78,2,746,73.74,14,Fully Paid
21284,60 months,6.15,E,1 year,OWN,137209.89,major_purchase,4.43,0,760,3.23,32,Fully Paid
16700,60 months,12.15,F,8 years,MORTGAGE,70143.84,small_business,18.96,0,783,93.07,7,Fully Paid
14769,60 months,6.6,B,7 years,OWN,130671.54,major_purchase,28.91,1,685,91.43,22,Charged Off
30318,36 months,29.1,A,1 year,MORTGAGE,117205.35,small_business,19.74,1,775,98.03,20,Charged Off
25323,36 months,20.61,B,8 years,OWN,27060.56,home_improvement,10.61,1,738,30.32,46,Charged Off
28610,36 months,9.33,D,4 years,OTHER,175834.61,home_improvement,21.35,4,811,54.03,30,Fully Paid
7963,36 months,7.92,A,8 years,OWN,108234.6,major_purchase,4.3,3,824,57.88,23,Fully Paid
8838,60 months,14.25,B,2 years,OTHER,106352.58,other,17.4,2,755,55.67,21,Fully Paid
13243,60 months,12.69,B,3 years,OWN,71017.38,credit_card,14.08,3,682,41.22,45,Fully Paid
28939,60 months,11.98,G,< 1 year,RENT,55349.77,home_improvement,10.8,0,820,98.69,49,Fully Paid
2845,36 months,16.7,D,10+ years,OWN,72446.93,debt_consolidation,22.19,1,789,88.67,32,Charged Off
17766,36 months,27.82,C,4 years,MORTGAGE,136996.49,debt_consolidation,3.55,3,817,61.04,24,Fully Paid
37880,36 months,19.2,F,6 years,OTHER,37576.86,home_improvement,15.98,0,848,64.77,42,Fully Paid
13780,36 months,18.03,D,6 years,MORTGAGE,79915.59,other,25.63,1,734,71.42,34,Fully Paid
2509,36 months,25.16,A,5 years,MORTGAGE,196173.25,other,6.05,3,799,60.37,17,Fully Paid
24957,36 months,5.1,A,5 years,RENT,68875.14,major_purchase,7.94,3,741,70.75,17,Fully Paid
35346,60 months,9.93,E,7 years,OWN,193997.9,home_improvement,19.82,3,708,81.65,36,Fully Paid
18263,60 months,17.4,B,10+ years,RENT,38865.94,major_purchase,23.18,1,736,97.79,31,Fully Paid
27148,36 months,22.63,F,9 years,OWN,162917.33,small_business,8.5,4,793,84.91,27,Fully Paid
32533,60 months,17.13,A,8 years,MORTGAGE,99152.87,credit_card,10.8,1,669,12.94,41,Fully Paid
13931,60 months,9.09,C,3 years,OWN,55067.05,credit_card,22.2,2,848,54.64,36,Fully Paid
2359,60 months,28.25,C,3 years,RENT,161736.05,small_business,8.56,1,837,63.19,20,Fully Paid
25532,60 months,13.22,D,7 years,OTHER,21256.54,small_business,19.99,3,663,26.57,15,Charged Off
21344,36 months,24.71,A,4 years,RENT,82485.24,small_business,4.77,0,791,47.55,24,Fully Paid
5242,60 months,27.29,F,9 years,RENT,128874.32,credit_card,12.34,0,764,93.27,15,Fully Paid
21601,36 months,13.66,F,8 years,RENT,61574.64,home_improvement,20.66,3,824,25.9,29,Charged Off
20116,36 months,26.13,A,5 years,OTHER,79856.01,debt_consolidation,13.8,4,775,31.73,49,Fully Paid
36477,60 months,22.77,G,8 years,MORTGAGE,36461.61,other,0.58,4,842,90.83,40,Fully Paid
31782,36 months,27.61,E,3 years,RENT,173578.22,other,12.19,1,692,9.44,49,Fully Paid
19880,60 months,11.28,E,< 1 year,RENT,95989.94,major_purchase,8.65,1,711,88.02,39,Fully Paid
4499,36 months,28.28,E,3 years,RENT,46153.12,debt_consolidation,3.04,0,738,30.38,29,Fully Paid
32587,36 months,6.63,G,8 years,OTHER,55836.92,major_purchase,0.27,3,735,49.84,6,Fully Paid
27020,60 months,24.84,A,6 years,OTHER,69530.04,credit_card,1.37,3,809,64.28,31,Fully Paid
9080,60 months,15.89,D,5 years,OTHER,61303.97,home_improvement,28.48,1,843,64.65,40,Charged Off
24207,36 months,9.45,G,1 year,MORTGAGE,110595.21,debt_consolidation,22.49,2,773,98.0,23,Fully Paid
34957,60 months,6.99,F,3 years,OWN,182939.27,small_business,28.19,1,756,3.48,46,Fully Paid
14908,36 months,14.74,D,< 1 year,MORTGAGE,53104.72,small_business,3.44,1,845,70.38,30,Fully Paid
31652,60 months,14.73,D,2 years,MORTGAGE,101620.36,small_business,17.12,4,812,84.56,37,Fully Paid
31344,36 months,10.75,G,1 year,MORTGAGE,139507.31,other,2.5,1,660,58.83,8,Fully Paid
26034,36 months,10.39,D,3 years,OWN,53082.95,debt_consolidation,0.8,1,687,97.57,6,Charged Off
26788,36 months,14.99,C,3 years,RENT,47718.58,home_improvement,13.99,2,759,41.77,34,Charged Off
13751,36 months,15.25,A,10+ years,OTHER,47965.29,home_improvement,19.39,0,835,74.99,13,Fully Paid
34793,36 months,16.06,B,8 years,MORTGAGE,178757.11,small_business,1.91,0,768,68.64,45,Fully Paid
33839,60 months,26.72,A,6 years,OTHER,148027.78,debt_consolidation,10.95,1,773,3.14,6,Fully Paid
39314,36 months,20.28,D,2 years,OTHER,80546.38,small_business,2.71,3,714,55.28,33,Fully Paid
36453,60 months,5.51,C,6 years,OTHER,182461.02,major_purchase,10.86,1,765,26.09,14,Fully Paid
10385,60 months,17.98,C,7 years,RENT,191638.23,major_purchase,14.15,4,760,52.87,44,Fully Paid
19232,36 months,24.06,A,6 years,OTHER,91689.28,debt_consolidation,10.13,2,766,88.41,12,Charged Off
35790,36 months,6.41,B,7 years,OTHER,111880.56,major_purchase,17.29,1,789,63.01,6,Fully Paid
16831,60 months,15.57,G,8 years,RENT,84455.24,credit_card,17.54,0,820,59.39,33,Charged Off
21125,36 months,16.28,G,< 1 year,OTHER,60960.05,credit_card,9.99,1,708,67.24,23,Fully Paid
18682,36 months,28.85,D,9 years,OWN,160401.78,credit_card,11.69,2,823,52.83,25,Fully Paid
37870,60 months,16.89,C,5 years,OWN,136831.28,major_purchase,13.23,2,817,44.78,12,Fully Paid
18288,60 months,23.75,D,3 years,MORTGAGE,86040.27,home_improvement,11.27,3,805,37.44,49,Charged Off
36794,60 months,12.57,D,< 1 year,OWN,22588.4,credit_card,22.82,3,823,70.01,28,Charged Off
25405,60 months,24.48,F,1 year,OWN,157461.21,small_business,4.2,3,787,77.57,36,Fully Paid
39737,60 months,13.07,D,9 years,OWN,105926.86,home_improvement,25.71,1,683,42.32,19,Fully Paid
3620,60 months,15.75,E,3 years,RENT,33155.36,debt_consolidation,9.94,0,777,4.37,10,Fully Paid
36414,36 months,16.99,F,< 1 year,OWN,42410.43,major_purchase,21.72,4,788,54.31,22,Fully Paid
38633,60 months,28.16,D,5 years,OTHER,133108.02,small_business,26.51,0,833,57.36,47,Fully Paid
36057,60 months,6.34,D,< 1 year,MORTGAGE,118339.82,debt_consolidation,26.62,2,683,47.9,17,Fully Paid
14854,36 months,9.92,B,8 years,OTHER,63286.09,major_purchase,13.57,0,680,35.99,9,Fully Paid
10677,36 months,22.64,G,9 years,OTHER,45178.27,other,7.7,1,688,89.59,48,Fully Paid
25074,36 months,19.44,F,2 years,OWN,179252.17,major_purchase,18.17,3,723,48.11,49,Fully Paid
18824,36 months,11.29,G,10+ years,MORTGAGE,44276.04,small_business,5.52,0,669,79.9,20,Fully Paid
1765,36 months,12.23,F,< 1 year,OTHER,35421.72,other,23.72,2,800,63.77,24,Fully Paid
32615,36 months,14.18,B,5 years,MORTGAGE,131589.54,major_purchase,21.34,2,798,78.71,7,Charged Off
37860,60 months,16.26,E,5 years,OWN,65459.41,major_purchase,23.87,4,761,87.77,9,Fully Paid
13975,36 months,25.45,F,6 years,OTHER,138188.0,major_purchase,13.0,0,778,24.33,43,Fully Paid
10341,36 months,5.35,E,6 years,RENT,108037.65,home_improvement,16.72,1,845,82.87,45,Fully Paid
29141,36 months,27.45,D,9 years,OTHER,58024.72,credit_card,3.08,2,665,72.11,14,Fully Paid
13334,36 months,15.33,C,10+ years,OTHER,32534.96,other,20.63,4,838,56.11,21,Fully Paid
16835,60 months,10.76,C,3 years,MORTGAGE,32717.16,small_business,14.61,2,669,54.5,35,Fully Paid
27548,36 months,17.71,A,4 years,MORTGAGE,125454.84,home_improvement,15.28,4,736,31.14,34,Fully Paid
36434,36 months,21.49,C,2 years,MORTGAGE,156484.14,small_business,25.41,2,771,54.06,18,Fully Paid
26039,60 months,6.12,C,5 years,OWN,144138.76,home_improvement,23.17,1,773,38.43,18,Fully Paid
33530,60 months,22.89,B,6 years,MORTGAGE,126713.55,major_purchase,16.06,1,822,88.88,33,Fully Paid
39736,60 months,24.02,A,8 years,OWN,57967.07,other,10.65,2,770,58.21,9,Fully Paid
19565,36 months,9.15,G,8 years,MORTGAGE,175121.95,major_purchase,13.39,3,676,29.9,8,Fully Paid
10834,60 months,9.2,A,4 years,RENT,133192.24,other,10.52,1,662,14.44,36,Fully Paid
37656,60 months,10.09,B,3 years,MORTGAGE,144955.74,other,4.55,1,817,69.4,31,Fully Paid
1840,60 months,24.92,C,6 years,OWN,60289.59,other,19.37,4,686,66.47,37,Fully Paid
14873,36 months,11.8,C,2 years,OWN,67068.38,home_improvement,20.75,4,832,36.01,20,Fully Paid
32568,36 months,24.9,A,3 years,OTHER,183358.92,major_purchase,29.14,0,791,16.22,11,Fully Paid
11846,60 months,18.51,C,8 years,MORTGAGE,105693.24,other,13.67,0,820,71.62,17,Fully Paid
6899,36 months,24.18,A,4 years,OWN,119691.64,credit_card,29.92,1,830,27.04,27,Fully Paid
21502,36 months,18.84,C,9 years,OTHER,39937.79,small_business,5.61,1,818,86.2,11,Fully Paid
1565,36 months,13.39,D,6 years,RENT,91023.32,other,19.7,2,678,72.62,42,Fully Paid
39773,36 months,27.77,B,1 year,OWN,179666.49,major_purchase,29.84,3,798,89.24,45,Fully Paid
10187,36 months,22.88,F,8 years,MORTGAGE,182027.18,other,19.21,2,696,98.46,20,Fully Paid
8226,60 months,17.1,E,4 years,RENT,151427.48,other,13.57,1,738,34.1,27,Fully Paid
39658,60 months,20.94,G,4 years,OWN,118214.78,debt_consolidation,15.46,4,743,50.41,44,Fully Paid
5311,60 months,20.4,D,3 years,MORTGAGE,187548.0,home_improvement,25.37,0,848,40.38,40,Fully Paid
26689,60 months,13.95,C,7 years,OWN,176931.38,other,28.17,3,760,7.76,24,Fully Paid
7083,36 months,15.59,E,10+ years,MORTGAGE,172343.22,home_improvement,13.62,4,661,40.5,27,Fully Paid
13598,60 months,12.96,F,3 years,OTHER,178725.31,other,23.17,1,837,44.38,18,Fully Paid
17940,60 months,29.99,D,1 year,OWN,101582.91,major_purchase,28.01,3,686,17.34,40,Fully Paid
27880,36 months,19.5,F,4 years,OWN,114588.19,home_improvement,8.46,3,837,88.33,8,Fully Paid
3580,36 months,7.3,B,2 years,RENT,96322.27,debt_consolidation,14.79,0,683,29.24,38,Fully Paid
10386,36 months,17.98,E,3 years,OTHER,153212.06,home_improvement,29.86,3,758,75.86,22,Fully Paid
20522,36 months,6.25,F,2 years,RENT,126546.88,debt_consolidation,10.6,1,687,7.63,25,Fully Paid
27224,60 months,12.22,E,6 years,OWN,32545.61,home_improvement,18.59,0,715,3.01,33,Fully Paid
15635,36 months,16.15,B,5 years,OTHER,44588.04,home_improvement,19.71,1,693,99.55,27,Charged Off
1671,36 months,18.36,F,1 year,MORTGAGE,54618.4,debt_consolidation,4.62,3,740,12.3,21,Fully Paid
34545,36 months,29.4,D,10+ years,OTHER,140699.69,small_business,24.2,1,820,76.59,47,Fully Paid
27855,36 months,29.56,E,7 years,OTHER,39764.92,other,12.39,4,682,60.45,23,Charged Off
36790,36 months,7.45,G,4 years,MORTGAGE,117347.55,credit_card,15.01,3,795,45.3,24,Fully Paid
15260,36 months,18.45,G,5 years,OWN,171350.3,other,19.29,2,820,3.69,33,Fully Paid
2074,60 months,25.43,G,7 years,OWN,190552.61,debt_consolidation,12.31,2,723,32.86,27,Fully Paid
10475,60 months,10.94,F,10+ years,RENT,97081.79,credit_card,9.75,4,783,90.01,31,Fully Paid
13878,60 months,23.76,B,10+ years,OWN,116017.32,other,16.39,2,678,90.52,22,Fully Paid
16120,36 months,26.97,G,6 years,OWN,169675.05,other,10.4,2,799,59.97,32,Fully Paid
24147,36 months,21.56,F,10+ years,MORTGAGE,188433.52,home_improvement,13.02,0,663,57.47,13,Fully Paid
2986,60 months,13.19,F,2 years,RENT,90175.06,small_business,3.25,1,831,42.56,29,Fully Paid
33430,60 months,28.08,D,1 year,OTHER,83550.89,debt_consolidation,25.34,3,779,77.56,23,Fully Paid
18430,60 months,27.09,C,2 years,RENT,101152.04,small_business,12.35,2,778,88.29,44,Fully Paid
3176,60 months,22.9,A,7 years,OWN,65684.85,debt_consolidation,2.48,3,808,72.75,31,Fully Paid
19722,36 months,14.09,C,3 years,RENT,174739.58,other,23.7,4,671,52.53,21,Fully Paid
19617,60 months,24.8,C,7 years,OTHER,77275.59,major_purchase,0.59,2,805,63.46,9,Charged Off
28115,36 months,12.9,A,3 years,MORTGAGE,100902.32,debt_consolidation,17.98,0,698,21.97,9,Fully Paid
38376,36 months,11.32,F,6 years,OWN,77593.39,credit_card,21.08,3,734,99.12,45,Fully Paid
12906,36 months,17.88,C,5 years,OWN,41405.79,major_purchase,5.74,4,692,93.59,33,Fully Paid
7610,60 months,29.93,C,9 years,OTHER,129196.53,home_improvement,3.94,0,826,95.66,38,Fully Paid
14411,60 months,25.11,B,< 1 year,MORTGAGE,125769.9,other,3.42,1,818,16.68,44,Charged Off
10180,60 months,23.24,B,10+ years,RENT,73082.03,debt_consolidation,29.8,4,686,65.28,26,Fully Paid
11073,36 months,16.3,D,7 years,OTHER,25651.67,other,22.65,0,774,65.63,34,Fully Paid
38251,36 months,12.8,E,5 years,RENT,188614.4,credit_card,9.38,3,828,35.51,32,Fully Paid
31960,60 months,26.4,F,1 year,MORTGAGE,83998.5,home_improvement,10.07,0,686,86.52,48,Fully Paid
6901,36 months,19.19,G,4 years,MORTGAGE,116975.85,credit_card,19.46,4,669,78.23,36,Fully Paid
39897,60 months,25.33,D,1 year,MORTGAGE,45874.77,home_improvement,13.73,1,810,71.96,41,Fully Paid
5482,36 months,17.19,B,9 years,MORTGAGE,65210.25,other,8.14,1,692,2.89,34,Fully Paid
26428,36 months,23.85,B,6 years,RENT,98345.5,debt_consolidation,1.71,4,813,99.06,38,Fully Paid
8400,36 months,26.69,A,10+ years,OTHER,121203.99,small_business,23.52,3,818,71.84,48,Fully Paid
8396,36 months,14.78,A,9 years,OTHER,173722.55,home_improvement,26.65,1,814,96.94,36,Fully Paid
8338,36 months,5.34,G,5 years,RENT,72274.39,other,6.18,2,672,8.68,41,Fully Paid
13500,36 months,11.37,G,6 years,MORTGAGE,176920.54,small_business,1.9,2,835,69.43,12,Fully Paid
12545,36 months,27.87,B,5 years,MORTGAGE,102519.9,home_improvement,3.56,1,842,74.48,29,Fully Paid
6241,60 months,22.19,C,9 years,OWN,97881.84,small_business,12.43,3,717,6.47,48,Fully Paid
24778,36 months,23.43,G,< 1 year,OWN,91354.68,debt_consolidation,8.98,3,706,6.45,38,Fully Paid
23821,36 months,13.13,D,2 years,RENT,179512.06,credit_card,2.2,3,757,76.23,23,Fully Paid
5695,60 months,22.53,B,9 years,OTHER,65183.09,debt_consolidation,13.65,3,706,79.77,28,Charged Off
12530,60 months,21.16,F,1 year,OWN,174325.55,home_improvement,6.12,3,703,91.02,47,Fully Paid
15318,60 months,9.46,B,< 1 year,OWN,36038.63,major_purchase,2.01,0,792,77.2,35,Fully Paid
23331,60 months,29.22,A,< 1 year,OTHER,191959.05,credit_card,19.74,1,761,24.04,26,Fully Paid
27355,36 months,13.85,D,3 years,OWN,110542.84,small_business,17.18,4,665,96.87,7,Fully Paid
12324,36 months,13.23,D,10+ years,OTHER,199802.94,credit_card,24.79,2,749,26.72,5,Charged Off
29149,60 months,14.23,E,< 1 year,RENT,129428.11,credit_card,9.07,1,806,72.72,14,Charged Off
4218,36 months,7.29,B,1 year,OWN,41168.37,debt_consolidation,4.07,2,668,52.94,10,Fully Paid
21141,60 months,20.62,E,< 1 year,MORTGAGE,30960.5,home_improvement,10.8,1,736,12.23,46,Fully Paid
37784,36 months,10.97,A,5 years,RENT,54815.39,other,23.36,1,694,92.71,11,Fully Paid
3837,36 months,25.08,E,10+ years,OWN,95806.81,other,7.25,2,770,58.79,13,Fully Paid
15379,36 months,14.85,C,3 years,OTHER,154494.14,debt_consolidation,7.65,3,821,9.18,37,Fully Paid
5239,36 months,16.46,B,7 years,RENT,20128.66,home_improvement,4.43,2,686,38.34,26,Fully Paid
21812,36 months,21.16,B,10+ years,OWN,66322.42,major_purchase,29.6,2,705,76.5,17,Fully Paid
30669,60 months,24.05,D,4 years,RENT,125762.59,debt_consolidation,29.02,2,832,61.84,43,Fully Paid
10611,36 months,10.78,G,9 years,MORTGAGE,73619.01,major_purchase,19.74,3,799,22.35,34,Charged Off
5150,36 months,29.16,E,4 years,OWN,84249.86,home_improvement,6.44,1,698,56.94,45,Fully Paid
12109,36 months,20.56,D,10+ years,OWN,74137.44,credit_card,23.0,4,789,30.89,42,Fully Paid
35214,36 months,5.14,F,10+ years,OTHER,191572.93,major_purchase,17.52,4,834,52.73,47,Fully Paid
27016,36 months,15.39,E,7 years,RENT,31849.97,major_purchase,22.49,1,759,31.8,35,Fully Paid
12936,60 months,15.92,G,10+ years,MORTGAGE,183352.02,home_improvement,25.81,2,787,49.63,47,Fully Paid
12036,36 months,25.23,E,9 years,OTHER,78183.05,home_improvement,9.55,1,712,84.22,30,Fully Paid
15021,60 months,12.63,G,5 years,OWN,64378.4,debt_consolidation,27.41,0,741,21.2,38,Fully Paid
37943,36 months,13.28,G,5 years,OTHER,178988.34,debt_consolidation,26.96,1,665,0.18,20,Fully Paid
38848,36 months,6.76,A,2 years,OTHER,71675.2,home_improvement,16.41,0,843,15.5,21,Fully Paid
16471,60 months,12.09,E,5 years,MORTGAGE,197747.03,major_purchase,20.54,4,681,84.19,6,Fully Paid
24244,36 months,22.92,D,9 years,OWN,118655.79,small_business,12.33,4,780,41.51,30,Charged Off
39985,36 months,20.87,F,6 years,MORTGAGE,105746.96,debt_consolidation,19.65,4,798,73.98,10,Charged Off
39440,60 months,7.03,G,1 year,OWN,195767.68,home_improvement,16.47,2,762,3.08,42,Fully Paid
2502,36 months,7.87,E,2 years,RENT,60818.04,small_business,9.68,0,699,14.63,23,Fully Paid
35178,60 months,14.42,E,5 years,RENT,183614.48,small_business,9.69,0,701,56.89,24,Charged Off
4770,60 months,23.59,B,9 years,MORTGAGE,126474.43,small_business,19.55,0,666,72.03,13,Fully Paid
5001,60 months,25.82,B,8 years,OTHER,155894.19,small_business,28.7,1,730,78.79,6,Charged Off
21946,36 months,5.37,F,8 years,OWN,124766.17,credit_card,6.05,2,690,64.3,41,Fully Paid
1598,36 months,13.23,G,7 years,OWN,131356.72,debt_consolidation,11.78,4,715,75.67,34,Charged Off
31316,60 months,15.61,B,7 years,MORTGAGE,47885.85,small_business,24.17,1,729,16.58,37,Fully Paid
26567,36 months,27.78,C,8 years,OTHER,47299.27,small_business,3.69,2,749,65.82,30,Charged Off
27508,60 months,17.54,B,10+ years,OTHER,91488.26,home_improvement,29.83,4,823,42.53,40,Charged Off
31276,36 months,11.74,C,10+ years,OWN,82350.06,other,20.34,0,823,91.49,19,Fully Paid
24671,60 months,14.75,F,8 years,RENT,148170.88,home_improvement,27.32,0,790,61.53,38,Fully Paid
17450,36 months,15.91,C,9 years,OWN,150096.87,other,25.14,0,844,54.17,47,Fully Paid
15908,60 months,21.75,F,10+ years,RENT,121482.57,credit_card,23.31,3,767,57.83,19,Fully Paid
36518,36 months,6.03,D,8 years,MORTGAGE,92361.66,small_business,0.99,0,818,83.13,17,Fully Paid
32212,60 months,14.74,B,4 years,OTHER,141825.73,credit_card,12.19,4,817,1.13,29,Fully Paid
7806,36 months,21.16,E,5 years,OWN,143722.2,other,6.06,1,830,86.03,34,Fully Paid
19015,60 months,12.08,G,4 years,MORTGAGE,165638.35,home_improvement,26.14,1,827,2.92,20,Fully Paid
18158,36 months,19.79,A,< 1 year,OTHER,166111.44,other,20.41,3,793,58.27,43,Fully Paid
